번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),점포구분명,Unnamed: 29
679,대규모점포,08_25_01_P,3410000,2011341007107500001,20110308,,1,영업/정상,1,정상영업,,,,,053 245 2233,36820.0,700082.0,대구광역시 중구 계산동2가 200번지 외 1필지,"대구광역시 중구 달구벌대로 2077 (계산동2가,외 1필지)",,현대백화점 대구점,20200424164638,U,2020-04-26 02:40:00.0,백화점,343588.735554802,264119.010750105,대규모점포,
680,대규모점포,08_25_01_P,3410000,2011341007107500002,20110817,,1,영업/정상,1,정상영업,,,,,053)252-5601,870.7,700808.0,대구광역시 중구 남산4동 2971번지 11호,대구광역시 중구 달구벌대로 1936 (남산동),700444.0,롯데쇼핑(주) 롯데슈퍼남산점,20220513165933,U,2022-05-15 02:40:00.0,구분없음,342303.123487642,263634.294525217,준대규모점포,
681,대규모점포,08_25_01_P,3480000,2012348031207500001,20120322,,1,영업/정상,1,정상영업,,,,,0536177557,950.29,,대구광역시 달성군 현풍읍 원교리 113번지,대구광역시 달성군 현풍읍 현풍로10길 74,43004.0,(주)서원유통 탑마트 현풍점,20220706175951,U,2022-07-08 02:40:00.0,대형마트,330601.335825737,244543.552402647,준대규모점포,
682,대규모점포,08_25_01_P,3480000,2016348032607500002,20160530,,1,영업/정상,1,정상영업,,,,,053-617-0068,8626.12,,대구광역시 달성군 유가읍 봉리 619번지 테크노폴리스 M스퀘어+,"대구광역시 달성군 유가읍 테크노상업로 120, 테크노폴리스 M스퀘어+",43018.0,M SQUARE +,20190103194807,U,2019-01-05 02:40:00.0,쇼핑센터,332209.678232161,244660.404545869,대규모점포,
683,대규모점포,08_25_01_P,3410000,1972341004607500001,19721124,,1,영업/정상,1,정상영업,,,,,053 2573630,,,대구광역시 중구 동인동4가 460호,,,중앙시장,20070714133156,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,,,,
684,대규모점포,08_25_01_P,3410000,2005341001307500002,20050620,,1,영업/정상,1,정상영업,,,,,053 254 5200,4319.4,700823.0,대구광역시 중구 봉산동 127번지 1호 외,"대구광역시 중구 달구벌대로 지하 2160 (봉산동,외)",,메트로프라자,20110311151946,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,344083.488662959,263931.20586801,,
685,대규모점포,08_25_01_P,3410000,2013341007107500001,20130311,,1,영업/정상,1,정상영업,,,,,0532572289,11435.71,700750.0,대구광역시 중구 대신동 2105번지,대구광역시 중구  큰장로26길  25 (대신동),700750.0,서문시장2지구종합상가,20210122172934,U,2021-01-24 02:40:00.0,그 밖의 대규모점포,342582.197988377,264326.558135053,대규모점포,
687,대규모점포,08_25_01_P,3440000,2005344001407500001,20050112,,1,영업/정상,1,정상영업,,,,,0536598000,8262.0,,대구광역시 남구 대명동 959번지 1호,대구광역시 남구 대명로 116 (대명동),705806.0,홈플러스(주)남대구점,20210813095903,U,2021-08-15 02:40:00.0,대형마트,341799.016824881,261012.250978533,대규모점포,
688,대규모점포,08_25_01_P,3360000,1933336001307500001,19330509,,1,영업/정상,1,정상영업,,,,,051 9704472,0.0,,부산광역시 강서구 대저1동 2343번지 20호,부산광역시 강서구 대저로277번길 7-13 (대저1동),618141.0,사덕시장,20170407090737,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,380459.980792956,192214.615705687,준대규모점포,
689,대규모점포,08_25_01_P,3360000,1940336001307500001,19400909,,1,영업/정상,1,정상영업,,,,,051 9704472,0.0,,부산광역시 강서구 대저2동 2014번지 29호,부산광역시 강서구 공항로811번다길 7 (대저2동),618142.0,덕두시장,20111122102202,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,378133.281586931,188443.751415799,준대규모점포,
690,대규모점포,08_25_01_P,3360000,1945336001307500001,19450303,,1,영업/정상,1,정상영업,,,,,051 2712234,0.0,,"부산광역시 강서구 명지동 1-377,1-381호",부산광역시 강서구 신포길 13-2 (명지동),618200.0,(주)명지시장,20170407090559,I,2018-08-31 23:59:59.0,시장,376034.049571333,181003.845427074,준대규모점포,
691,대규모점포,08_25_01_P,3360000,2013336010507500001,20130417,,1,영업/정상,1,정상영업,,,,,051-796-1100,97127.46,618899.0,부산광역시 강서구 대저2동 3153번지 1호,부산광역시 강서구 유통단지1로 41 (대저2동),,부산 T-plex 산업용품단지,20200318104923,U,2020-03-20 02:40:00.0,전문점,378260.668627298,186989.385407114,대규모점포,
692,대규모점포,08_25_01_P,3360000,2013336010507500002,20131231,,1,영업/정상,1,정상영업,,,,,051-311-4434,53530.86,,부산광역시 강서구 대저2동 3141번지 8호,부산광역시 강서구 유통단지1로 76 (대저2동),46721.0,BMCO,20221125132748,U,2022-11-27 02:40:00.0,전문점,377830.639751847,187153.695178996,대규모점포,
693,대규모점포,08_25_01_P,3360000,2014336010507500001,20140512,,1,영업/정상,1,정상영업,,,,,051-313-1818,68225.93,618899.0,부산광역시 강서구 대저2동 3154번지 2호,부산광역시 강서구 유통단지1로57번길 34 (대저2동),618899.0,부산 자동차부품 유통단지,20200318105142,U,2020-03-20 02:40:00.0,전문점,377990.540923002,186717.509501627,대규모점포,
694,대규모점포,08_25_01_P,3260000,1979326007007500001,19790814,,1,영업/정상,1,정상영업,,,,,051-242-1459,5178.41,,부산광역시 서구 동대신동1가 113번지 1호,부산광역시 서구 대영로 78 (동대신동1가),,대신시장,20180329113703,I,2018-08-31 23:59:59.0,시장,384068.256070915,180895.799571889,대규모점포,
695,대규모점포,08_25_01_P,3260000,2004326004907500007,20041118,,1,영업/정상,1,정상영업,,,,,051-242-1459,5178.41,,부산광역시 서구 동대신동1가 113호,부산광역시 서구 대영로 78 (동대신동1가),602808.0,대신시장,20120427202459,I,2018-08-31 23:59:59.0,시장,384068.256070915,180895.799571889,대규모점포,
696,대규모점포,08_25_01_P,3260000,2005326004907500001,20050816,,1,영업/정상,1,정상영업,,,,,051 2554059,882.5,,부산광역시 서구 암남동 346번지 2호,부산광역시 서구 충무대로 34 (암남동),602831.0,송남시장,20160406134017,I,2018-08-31 23:59:59.0,시장,383876.253980499,177352.593969904,준대규모점포,
697,대규모점포,08_25_01_P,3260000,2012326007007500001,20120319,,1,영업/정상,1,정상영업,,,,,0512550022,1305.13,602819.0,부산광역시 서구 서대신동2가 213번지 7호,부산광역시 서구 대영로 5 (서대신동2가),602819.0,(주)서원유통 탑마트 서대신점,20220701170521,U,2022-07-03 02:40:00.0,그 밖의 대규모점포,383457.799292377,180935.886211899,준대규모점포,
698,대규모점포,08_25_01_P,5130000,2001513001707500001,20010512,,1,영업/정상,1,정상영업,,,,,0220125805,12133.0,,경상북도 경산시 중방동 332번지 13호,경상북도 경산시 중앙로 39 (중방동),,NC 경산점,20221118181904,U,2022-11-20 02:40:00.0,쇼핑센터,356401.773686684,259344.674567842,대규모점포,
699,대규모점포,08_25_01_P,5130000,2006513001707500001,20060605,,1,영업/정상,1,정상영업,,,,20060605.0,053 940 1052,15129.0,712280.0,경상북도 경산시 중산동 623번지,경상북도 옥산로 227,712280.0,(주)이마트경산점,20200429115314,U,2020-05-01 02:40:00.0,대형마트,355355.508106476,260760.335978186,대규모점포,
700,대규모점포,08_25_01_P,5130000,2006513001707500002,20060829,,1,영업/정상,1,정상영업,,,,,053 811 4924,4651.84,712130.0,경상북도 경산시 대평동 439번지 7호,경상북도 경산시 강변동로 278 (대평동),,조아아울렛,20120914161509,I,2018-08-31 23:59:59.0,전문점,356547.495675322,260770.159857966,대규모점포,
701,대규모점포,08_25_01_P,5130000,2012513013507500001,20120106,,1,영업/정상,1,정상영업,,,,,053 857 8900,1630.5,712902.0,경상북도 경산시 하양읍 금락리 401번지 1호 외 3필지,경상북도 경산시 하양읍 대학로295길 2,712902.0,(주)이마트에브리데이 하양점,20170327132901,I,2018-08-31 23:59:59.0,대형마트,364473.951877198,269325.259827528,준대규모점포,
702,대규모점포,08_25_01_P,5130000,2013513014807500001,20130325,,1,영업/정상,1,정상영업,,,,,053-810-5121,2898.0,712902.0,경상북도 경산시 하양읍 금락리 35번지 6호,경상북도 경산시 하양읍 대학로 1543,,하양공설시장,20130328103414,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,364169.904708067,269893.914956882,대규모점포,
703,대규모점포,08_25_01_P,5130000,2013513014807500002,20130423,,1,영업/정상,1,정상영업,,,,,053 715 8124,23380.29,712060.0,경상북도 경산시 중방동 896번지,경상북도 경산시 경안로 288 (중방동),,홈플러스 경산점,20210819162812,U,2021-08-21 02:40:00.0,대형마트,356759.626317364,260575.764529063,대규모점포,
704,대규모점포,08_25_01_P,5050000,2005505010007500001,20050511,,1,영업/정상,1,정상영업,,,,,054 770 8000,3144.51,780950.0,경상북도 경주시 용강동 800번지 11호,경상북도 경주시  공단로  97 (용강동),780950.0,홈플러스(주)경주점,20210615115733,U,2021-06-17 02:40:00.0,대형마트,400842.311928564,265950.991877537,대규모점포,
705,대규모점포,08_25_01_P,5050000,2013505021307500001,20131030,,1,영업/정상,1,정상영업,,,,,,5133.82,780020.0,경상북도 경주시 노동동 140번지 6호,경상북도 경주시 계림로 101 (노동동),780020.0,(주)준성공,20141006135752,I,2018-08-31 23:59:59.0,백화점,399897.502965733,262635.121193853,대규모점포,
706,대규모점포,08_25_01_P,5050000,2014505021307500001,20141002,,1,영업/정상,1,정상영업,,,,,054-749-2007,1487.95,780040.0,경상북도 경주시 동부동 105번지 1호,경상북도 경주시  중앙로  60 (동부동),780040.0,탑마트 경주동부점,20220705230042,U,2022-07-07 02:40:00.0,구분없음,399781.468150029,262837.211916801,준대규모점포,
707,대규모점포,08_25_01_P,5060000,1997506001207500001,19971222,,1,영업/정상,1,정상영업,,,,,054-420-1052,6318.0,,경상북도 김천시 신음동 990번지 1호,경상북도 김천시 시청로 75 (신음동),740150.0,(주)이마트 김천점,20200422090515,U,2020-04-24 02:40:00.0,대형마트,300454.619845122,293292.616281666,대규모점포,
708,대규모점포,08_25_01_P,5060000,2014506010207500001,20140401,,1,영업/정상,1,정상영업,,,,20141127.0,02-2145-8000,9111.86,740150.0,경상북도 김천시 신음동 470번지,경상북도 김천시 시청로 80 (신음동),740978.0,롯데쇼핑(주) 롯데마트 김천점,20220512101303,U,2022-05-14 02:40:00.0,쇼핑센터,300539.27821686,293407.852900489,대규모점포,
709,대규모점포,08_25_01_P,5050000,2014505021307500002,20141002,,1,영업/정상,1,정상영업,,,,,054-744-5588,1580.55,780955.0,경상북도 경주시 황성동 903번지 8호,경상북도 경주시 용담로104번길 25 (황성동),780955.0,탑마트 경주황성점,20220705224846,U,2022-07-07 02:40:00.0,구분없음,399650.194452188,265188.804677552,준대규모점포,
710,대규모점포,08_25_01_P,5050000,2014505021307500003,20141002,,1,영업/정상,1,정상영업,,,,,054-761-3113,1061.31,780807.0,경상북도 경주시 안강읍 안강리 366번지 2호,경상북도 경주시 안강읍 비화동길  41,780807.0,탑마트 안강점,20220705220921,U,2022-07-07 02:40:00.0,구분없음,400640.60546017,278727.01233877,준대규모점포,
711,대규모점포,08_25_01_P,5060000,2013506010207500001,20130503,,1,영업/정상,1,정상영업,,,,,054-435-6464,12787.0,,경상북도 김천시 아포읍 송천리 산 31번지 1호,경상북도 김천시 아포읍 아포대로 1417,39674.0,모다아울렛 김천구미점,20210422130511,U,2021-04-24 02:40:00.0,전문점,315259.441476919,295711.729369162,대규모점포,
712,대규모점포,08_25_01_P,5060000,1998506001207500001,19980729,,1,영업/정상,1,정상영업,,,,,0544202200,3679.0,,경상북도 김천시 평화동 28번지 8   호,경상북도 김천시 자산로 147 (평화동),,김천농협 하나로마트,20220317180338,U,2022-03-19 02:40:00.0,대형마트,300544.530835278,292034.065172524,대규모점포,
713,대규모점포,08_25_01_P,4290000,2009429004007500001,19660217,,1,영업/정상,1,정상영업,,,,,033-563-6200,9187.0,233804.0,강원도 정선군 정선읍 봉양1리 349번지 20호,강원도 정선군 정선읍 봉양7길 39,,정선시장상인회,20120106111758,I,2018-08-31 23:59:59.0,시장,347418.761037845,432223.064371999,준대규모점포,
714,대규모점포,08_25_01_P,4290000,2009429004007500002,19671222,,1,영업/정상,1,정상영업,,,,,033-591-4989,8314.0,233811.0,강원도 정선군 고한읍 고한리 62번지 430호 10통,강원도 정선군 고한읍 고한4길 46,,고한시장상인회,20091211115320,I,2018-08-31 23:59:59.0,시장,364568.2521799,412653.804447511,,
715,대규모점포,08_25_01_P,4290000,2009429004007500003,19650303,,1,영업/정상,1,정상영업,,,,,033-591-7277,4916.0,233901.0,강원도 정선군 사북읍 사북리 366번지 59호 8통 3반,강원도 정선군 사북읍 사북2길 6,233903.0,사북시장상인회,20120106111554,I,2018-08-31 23:59:59.0,시장,361132.486063348,415489.838319734,준대규모점포,
716,대규모점포,08_25_01_P,4820000,2000482000007500021,19971227,,1,영업/정상,1,정상영업,,,,,061 7205000,0.0,,전라남도 순천시 조례동 산89-8호,전라남도 순천시 비봉2길 11-12 (조례동),540715.0,킴스클럽순천점,20140103114703,I,2018-08-31 23:59:59.0,대형마트,,,준대규모점포,
717,대규모점포,08_25_01_P,4820000,2000482000007500022,19990914,,1,영업/정상,1,정상영업,,,,,061 7231578,,,전라남도 순천시 연향동 1327호,전라남도 순천시 연향상가길 41 (연향동),,조은프라자,20070721110849,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,247450.192106173,161754.944671884,,
718,대규모점포,08_25_01_P,4820000,2000482000007500023,20000202,,1,영업/정상,1,정상영업,,,,,061 7219001,,,전라남도 순천시 해룡면 상삼리 426호,,,블루마트,20070721110849,I,2018-08-31 23:59:59.0,그 밖의 대규모점포,248717.499864558,161072.786856417,,
719,대규모점포,08_25_01_P,4820000,2000482000007500024,20000801,,1,영업/정상,1,정상영업,,,,,061 7457092,,,전라남도 순천시 풍덕동 300호,전라남도 순천시 팔마로 222 (풍덕동),,한국까르푸주식회사순천점,20070721110849,I,2018-08-31 23:59:59.0,쇼핑센터,246427.675879142,160255.485969845,,
720,대규모점포,08_25_01_P,4820000,2004482011807500003,20041116,,1,영업/정상,1,정상영업,,,,,061-729-8121,1489.0,,전라남도 순천시 조례동 975번지 1호 외 39필지,"전라남도 순천시 신월큰길 10 (조례동,외 39필지)",,홈플러스(주) 순천점,20210608110550,U,2021-06-10 02:40:00.0,대형마트,247445.068249994,162608.714838679,대규모점포,
721,대규모점포,08_25_01_P,4820000,2005482011807500001,20140917,,1,영업/정상,1,정상영업,,,,,749-1052,9507.52,,전라남도 순천시 덕암동 169호 외 4필지,"전라남도 순천시 팔마로 191 (덕암동,외 4필지)",,(주)이마트 순천점,20200424092621,U,2020-04-26 02:40:00.0,대형마트,246400.830087538,160517.102712463,대규모점포,
722,대규모점포,08_25_01_P,4840000,2017484012707500001,20170102,,1,영업/정상,1,정상영업,,,,,0267102733,50824.0,,전라남도 광양시 광양읍 덕례리 739번지,전라남도 광양시 광양읍 순광로 466 (LF스퀘어 테라스몰 광양점),57764.0,LF 스퀘어 테라스몰 광양점,20170103092755,I,2018-08-31 23:59:59.0,복합쇼핑몰,251696.859112409,162781.271124753,대규모점포,
723,대규모점포,08_25_01_P,4820000,2015482024907500001,20151123,,1,영업/정상,1,정상영업,,,,,,9482.31,,전라남도 순천시 해룡면 남가리 43번지 2호,전라남도 순천시 해룡면 상성길 70 (순천만플라자모다아울렛),58005.0,모다아울렛(MODAoutlet)순천만플라자,20210426144045,U,2021-04-28 02:40:00.0,전문점,249664.403726206,158698.469519398,대규모점포,
724,대규모점포,08_25_01_P,4820000,2006482011807500001,20060306,,1,영업/정상,1,정상영업,,,,,061 741 0015,19612.32,540120.0,전라남도 순천시 덕암동 151번지,전라남도 순천시 충효로 15 (덕암동),,SC아울렛,20190509105353,U,2019-05-11 02:40:00.0,전문점,246595.81940639,160387.285370863,대규모점포,
