사진,제목,가격,소제목,소재지,매물특징,계약/전용면적,해당층/총층,방수/욕실수,월관리비,관리비 포함,입주가능일,융자금,방향,주차가능여부,난방(방식/연료),사용승인일,총세대수,총주차대수,용도지역,건축물 용도,주구조,재건축/재개발,매물번호,매물설명,중개사,공급/전용면적,전세금 반환보증,용도,방구조,복층여부,현관구조,해당면적 세대수,사용검사일,준공인가일
0,도시형생활주택중층,"월세2,000/60",해당층/총층: 중/15층분리형/단층 전용 면적:13.2㎡,서울시 영등포구 당산동 121-43,AA급 당산역 대로변 가격착함 풀옵션 깔끔한 원룸,,중/15층,1/1개,10만원,"수도, 인터넷, TV",2022년 12월 중순 협의가능,없음,북동향(거실 기준),가능,,2012.09.07,,26대,,공동주택,,,2242253362,"◆ 조건 : 2000/관리비포함70
◆ 주차 : 확인필요
◆ 옵션 : 에어컨, 드럼세탁기, 냉장고, 인덕션, 옷장 등
◆ 위치 : 당산역

------------------------------------------------------------------------

**현재 세입자가 살고 있는 관계로 사진은 현 호실과 조금 다를 수 있습니다**

**모든 매물은 실매물을 광고합니다 하지만 실시간으로 변동될수 있기에 문의주시면 확인후에 바로 연락 드리겠습니다**

**톡톡문의시 연락처 함께 남겨주시면 빠르게 확인후 상담 도와드리겠습니다**

------------------------------------------------------------------------

♥임대인 관리부동산♥
♥편하게 연락주세요♥
♥원하시는 조건 말씀해주시면 매물 전부 찾아드립니다
♥직접 촬영하고 확인한 실매물 입니다
♥원룸,오피스텔,투룸 전문 부동산 입니다

- 1억원 보증보험이 가입되어 있는 안심 공인중개사입니다.
- 궁금한 부분 언제든 문의주세요 :)",믿음공인중개사사무소톡톡문의길찾기대표송다겸등록번호11560-2022-00007소재지서울특별시 영등포구 영등포로35길 21-1 1층(영등포동6가)전화02-2633-9879최근 3개월  집주인확인 194건매매11전세96월세369단기4,22.7㎡/13.2㎡(전용률58%),,,분리형,단층,,,,
0,도시형생활주택 리스빌11층,"월세1,000/70",해당층/총층: 11/15층분리형/단층 전용 면적:12.48㎡,서울시 영등포구 당산동 121-43,12월입주 전입가능 귀한월세 한강뷰 로얄층,,11/15층,1/1개,6만원,"수도, 인터넷, TV",즉시입주 ,없음,남서향(거실 기준),가능,,2012.09.07,,60대,,공동주택,,,2241819202,"중개로 이윤을 남기기 보단, 사람을 남기길 원하는 
마들렌부동산 박임빈 대표입니다.
수많은 광고 중, 저를 선택해주신다면 후회없는 선택이 되실 수 있도록
입주 후의 크고 작은 문제들도 책임지고 중개하겠습니다

[ 매물특징 ]
-  당산역 도보 5분거리 ( 여의도 출퇴근 용이 )
-  2호선/9호선 (더블역세권 /당산역) 이용하시는 분들에겐 최고의 원룸
-  현재 근처 원룸 월세 시세보다 현저히 저렴합니다. (신축기준)
-  자주식/기계식  넓은 주차장 ( 주차문제 고민 NO~! )
-  초등학교,대로변 바로 앞 위치 늦은 귀가에도 걱정없어요 치안좋습니다.
-  전입가능","마들렌공인중개사사무소대표박임빈등록번호11560-2021-00099소재지서울특별시 영등포구 양평로21다길 14 101호전화02-2676-8090,010-2272-8096",18.48㎡/12.48㎡(전용률68%),,,분리형,단층,,,,
0,도시형생활주택 리스빌15층,"월세1억 1,000/30",해당층/총층: 15/15층분리형/단층 전용 면적:13.2㎡,서울시 영등포구 당산동 121-43,반전세 양창 귀한매물 중기청가능 1년계약 23.1월입주,,15/15층,1/1개,7만원,"수도, 인터넷, TV",2023년 1월 11일 협의가능,없음,남동향(거실 기준),가능,,2012.09.07,,60대,,공동주택,,,2241854204,"중개로 이윤을 남기기 보단, 사람을 남기길 원하는 
마들렌부동산 박임빈 대표입니다.
수많은 광고 중, 저를 선택해주신다면 후회없는 선택이 되실 수 있도록
입주 후의 크고 작은 문제들도 책임지고 중개하겠습니다

[ 매물특징 ]
-  당산역 도보 5분거리 ( 여의도 출퇴근 용이 )
-   2호선/9호선 (더블역세권 /당산역) 이용하시는 분들에겐 최고의 원룸
-  현재 근처 원룸 반전세 시세보다 현저히 저렴합니다. (신축기준)
-  자주식/기계식  넓은 주차장 ( 주차문제 고민 NO~! )
-  초등학교,대로변 바로 앞 위치 늦은 귀가에도 걱정없어요 치안좋습니다.
-  전세대출(중기청,카카오 ) 모두가능","마들렌공인중개사사무소대표박임빈등록번호11560-2021-00099소재지서울특별시 영등포구 양평로21다길 14 101호전화02-2676-8090,010-2272-8096",18.2㎡/13.2㎡(전용률73%),,,분리형,단층,,,,
0,도시형생활주택고층,"월세2,500/60",해당층/총층: 고/15층분리형/단층 전용 면적:12.48㎡,서울시 영등포구 당산동 121-43,GO귀한월세전입확정가능당산역초역세권,,고/15층,1/1개,13만원,"수도, 인터넷, TV",2023년 1월 30일 협의가능,시세 대비 30% 미만,북서향(거실 기준),가능,,2012.09.07,,26대,,공동주택,,,2241582569,"▥▥ [ 교 통 매 물 정 보 ]

: 당산역[2,9호선] 
: 매물지 도보3분 이내 버스정류장
: 더블역세권 관리잘되어있는 매물!

▥▥ [ 체 크 포 인 트 ]


++ 전입신고,확정일자 가능합니다++

º 당산역 도보 약 7분이내 초 역세권 오피스텔입니다.

º 연식은 좀 있는 건물이지만 만족도는 너무 좋으실꺼에요!

º 해당 매물 양창으로 막힘없이 트인뷰로 채광도 좋습니다.

º 큰 대로변 바로 앞으로 늦은시간 안심귀가 치안까지 OK

º 해당 매물 약 8평으로 인근에서 찾아보기 힘든 평수!
[건축물대장상보다 실평수는 훨씬큽니다.]

º 주변 세탁소 편의점 스타벅스 대형 프랜차이즈등 생활에 필요한 인프라 완벽


ΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞ

『 포 레 나 공 인 중 개 사 사 무 소 』

v 영등포 전지역 맞춤형 책임중개 약속!
v 친절과 센스겸비한 중개로 시간절약 필수!
v 현장답사 및 권리분석이 검증된 매물만 중개!
v 100%실매물로 신뢰와 믿음의 중개사무소!
v 전세보증보험 가입 및 은행별 대출상담가능!
v 연중무휴, 24시간 친절상담 약속드립니다.

ΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞΞ",포레나공인중개사사무소톡톡문의길찾기대표전유경등록번호11560-2020-00043소재지서울 영등포구 영등포동7가 80-4 1층 포레나공인중개사사무소전화02-2068-1195최근 3개월  집주인확인 401건매매0전세187월세198단기0,18.68㎡/12.48㎡(전용률67%),,,분리형,단층,,,,
0,일반원룸3층,"전세1억 1,000(1,211만원/3.3㎡)",해당층/총층: 3/5층/단층 전용 면적:20㎡,서울시 서대문구 충정로3가 227-1,"저렴한 원룸전세, 입주협의, ",,3/5층,1/-개,0원,-,즉시입주 ,없음,남향(거실 기준),불가능,,,,-,,공동주택,,,2244679743,"저렴한 원룸전세, 입주협의, 
전세금대출불가, 
전세금 대출신청가능한 원룸은 따로 있으니 전화주세요.

<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :92360000-02902
입주가능일 :즉시입주
매물상세지번 :227-1
방향기준 :거실
건축물용도 :공동주택
 준공인가일 :19880924","한마음부동산공인중개사사무소길찾기대표손윤생등록번호92360000-02902소재지서울특별시 서대문구 충정로2가 192전화02-313-7111,010-4227-4764매매4전세6월세5단기0",30㎡/20㎡(전용률67%),,,-,단층,,,,1988.09.24
0,SK리쳄블 1동5층,"전세2억 1,000(1,020만원/3.3㎡)",북서향역까지 2분 계약/전용 면적:68.08㎡/34.22㎡,,전입가능,68.08㎡/34.22㎡(전용률50%),5/17층,1/1개,14만원,"전기료, 수도",2023년 1월 31일 ,없음,북서향(안방 기준),,개별난방/도시가스,,,240대(세대당 0.65대),,업무시설,,,2245801274,"입주23년1월31일
준공년도: 2005년도

주차:호수당1대가능함(관리비에 5천원부과)
방향: 방기준 북서향","SK공인중개사사무소길찾기대표국민경등록번호11410-2017-00112소재지서울특별시 서대문구 합동 116 SK리쳄블 101-1호전화02-363-4900,010-6309-0074최근 3개월  집주인확인 14건매매11전세5월세5단기0",,"예상 보증료617,980원네이버페이 최대3만원 적립상품 안내",업무용,오픈형,단층,계단식,143세대,,
0,SK리쳄블 1동8층,"월세1,000/120",남동향역까지 2분 계약/전용 면적:99.16㎡/49.83㎡,,주거용전입신고 불가  투룸  입주일12월29일 고정,99.16㎡/49.83㎡(전용률50%),8/17층,2/1개,13.8만원,-,2022년 12월 29일 ,없음,남동향(거실 기준),,개별난방/도시가스,,,240대(세대당 1대),,업무시설,,,2245333385,"* 임대조건 : 주거용 / 보증금(1,000만원) - 임대료(120만원) / 보증금조절 불가능

* 입주일(12월29일 고정) / 거실 미닫이분리방1 + 여닫이 독립방1 구조

* 해당호수는 미리 1~2일전에 예약을 해야 볼수 있는 집입니다.

* 업무용 오피스텔이라서 실사용용도는 주거로 가능하나 전입신고(확정일자) 불가조건

* 물건 : 오피스텔 30평(실평수 15평) / 주차1대 / 일반관리비 평당(4,600) / 전용률 50%

* 위치 : 2• 5호선 충정로역 초역세권으로 마포 / 여의도 / 용산 / 을지로 / 시청 진입 용이함

* 특징 : 양창형으로 남동향 방향으로 채광이 좋으며 통풍(환기)하기 좋음

* 옵션 : 벽걸이 에어컨 & 세탁기 & 냉장고 & 가스렌지 & 아일랜드식탁 빌트인


SK리쳄블 준공과 함께 해온 하나공인중개사사무소","SK리쳄블하나공인중개사길찾기대표정병용등록번호92360000-01781소재지서울특별시 서대문구 합동 116번지 SK리쳄블오피스텔 103호전화02-363-6223,010-8624-2469매매14전세0월세2단기2",,,주거용,분리형,단층,-,32세대,,
0,SK리쳄블 1동12층,단기임대115/115,북서향역까지 2분 계약/전용 면적:68.08㎡/34.22㎡,,계약기간3개월 이상 원룸 입주일12월29일 전입신고 불가,68.08㎡/34.22㎡(전용률50%),12/17층,1/1개,9.3만원,-,2022년 12월 29일 ,없음,북서향(거실 기준),,개별난방/도시가스,,,240대(세대당 1대),,업무시설,,,2245336815,"* 임대조건 : 관리비예치금(115만원) + 임대료(115만원 x 3개월치 선불조건)

* 임대기간(3개월 이상 사용조건) / 풀옵션(렌트가구 및 주방가구 배치)

* 입주일(12월29일 고정)

* 업무용 오피스텔이라서 실사용용도는 주거로 가능하나 전입신고(확정일자) 불가조건

* 해당호수는 미리 2~3일전에 예약을 해야 볼수 있는 집입니다.

* 풀옵션(TV & 침대 & 에어컨 & 냉장고 & 세탁기 & 침구류 및 주방그릇 포함)

* 에어컨 & 냉장고 & 세탁기 & 보일러 & 가스렌지 교체되어 있으며 아일랜드식탁 빌트인

* 프랑스대사관 방면으로 조용하며 전망이 좋은 물건

* 옷만 가지고 오시면 됩니다.



SK리쳄블 준공과 함께해온 하나공인중개사사무소","SK리쳄블하나공인중개사길찾기대표정병용등록번호92360000-01781소재지서울특별시 서대문구 합동 116번지 SK리쳄블오피스텔 103호전화02-363-6223,010-8624-2469매매14전세0월세2단기2",,,주거용,오픈형,단층,복도식,143세대,,
0,SK리쳄블 1동10층,"월세1,000/85",북서향역까지 2분 계약/전용 면적:68.08㎡/34.22㎡,,사업자등록증 소재자만 계약가능 원룸형 입주23년2월7일 고정,68.08㎡/34.22㎡(전용률50%),10/17층,1/1개,9.3만원,-,2023년 2월 7일 ,없음,북서향(거실 기준),,개별난방/도시가스,,,240대(세대당 1대),,업무시설,,,2244181687,"* 임대조건 : 업무용 / 보증금(1,000만원) - 임대료(85만원+부가세별도) / 공동중개불가

* 입주일(23년2월7일 고정)

* 사업자등록증 소재자만 계약진행 가능 / 세금계산서 발행조건

* 업무용 오피스텔이라서 실사용용도는 주거로 가능하나 전입신고(확정일자) 불가조건

* 해당호수는 1~2일전에 미리 예약을 해야 볼수 있는 집입니다.
  
* 물건 : 오피스텔 20평(실평수 10평) / 주차1대 / 일반관리비 평당(4,600) / 전용률 50%

* 위치 : 2• 5호선 충정로역 초역세권으로 마포 / 여의도 / 용산 / 을지로 / 시청 진입 용이함

* 특징 : 프랑스대사관 방향으로 아주 조용하며 최상급 전망

* 옵션 : 에어컨 & 세탁기 & 냉장고 & 가스렌지 & 아일랜드 식탁 빌트인

 
SK리쳄블 준공과 함께해온 하나공인중개사사무소","SK리쳄블하나공인중개사길찾기대표정병용등록번호92360000-01781소재지서울특별시 서대문구 합동 116번지 SK리쳄블오피스텔 103호전화02-363-6223,010-8624-2469매매14전세0월세2단기2",,,업무용,오픈형,단층,복도식,143세대,,
0,SK리쳄블 1동12층,단기임대125/125,남동향역까지 2분 계약/전용 면적:82.7㎡/41.57㎡,,계약기간3개월 이상  분리형미닫이문  입주일12월27일,82.7㎡/41.57㎡(전용률50%),12/17층,1/1개,11.3만원,-,2022년 12월 27일 ,없음,남동향(거실 기준),,개별난방/도시가스,,,240대(세대당 0.65대),,업무시설,,,2242361531,"* 임대조건 : 관리비예치금(125만원) + 임대료(125만원 x 3개월치 선불조건)

* 계약기간(3개월 이상 사용조건) / 풀옵션(렌트가구 및 주방가구 배치)

* 입주일(12월27일)

* 업무용 오피스텔이라서 실사용용도는 주거로 가능하나 전입신고(확정일자) 불가조건

* 해당호수는 미리 2~3일전에 예약을 해야 볼수 있는 집입니다.

* 풀옵션(TV & 침대 & 에어컨 & 냉장고 & 세탁기 & 침구류 및 주방그릇 포함)

* 에어컨 & 냉장고 & 세탁기 & 보일러  & 가스렌지 교체되어 있으며 아일랜드식탁 빌트인

* 옷만 가지고 오시면 됩니다.


SK리쳄블 준공과 함께해온 하나공인중개사사무소","SK리쳄블하나공인중개사길찾기대표정병용등록번호92360000-01781소재지서울특별시 서대문구 합동 116번지 SK리쳄블오피스텔 103호전화02-363-6223,010-8624-2469매매14전세0월세2단기2",,,주거용,분리형,단층,복도식,128세대,,
0,SK리쳄블 1동12층,"월세1,000/100",남동향역까지 2분 계약/전용 면적:82.7㎡/41.57㎡,,공실.전입안됨,82.7㎡/41.57㎡(전용률50%),12/17층,1/1개,16만원,-,즉시입주 ,없음,남동향(안방 기준),,개별난방/도시가스,,,240대(세대당 0대),,업무시설,,,2245990469,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :11410-2017-00112
입주가능일 :즉시입주
매물상세지번 :116
방향기준 :안방
건축물용도 :업무시설
사용승인일 :20051115","SK공인중개사사무소길찾기대표국민경등록번호11410-2017-00112소재지서울특별시 서대문구 합동 116 상가101-1전화02-363-4900,010-6309-0074최근 3개월  집주인확인 14건매매11전세5월세5단기0",,,업무용,-,단층,복합식,128세대,,
0,SK리쳄블 1동5층,"월세1억 8,000/15",북서향역까지 2분 계약/전용 면적:68.08㎡/34.22㎡,,"전입신고가능함. 1월31일만기, 전세2억1000원가능",68.08㎡/34.22㎡(전용률50%),5/17층,1/1개,14만원,"전기료, 수도",2023년 1월 31일 협의가능,없음,북서향(안방 기준),,개별난방/도시가스,,,240대(세대당 0대),,업무시설,,,2245812010,"
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :11410-2017-00112
입주가능일 :20230131
매물상세지번 :116
방향기준 :안방
건축물용도 :업무시설
사용승인일 :20051115","SK공인중개사사무소길찾기대표국민경등록번호11410-2017-00112소재지서울특별시 서대문구 합동 116 상가101-1전화02-363-4900,010-6309-0074최근 3개월  집주인확인 14건매매11전세5월세5단기0",,"예상 보증료529,700원네이버페이 최대3만원 적립상품 안내",주거용,-,단층,복합식,143세대,,
